,Person,vote,Fecha,Documento,Materia,Artículo,Tipo,Resultado,Afir.,Neg.,Abst.,Detalle,vote2,date,dateDoc
56,"Molina Oliva, Andrea",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
57,"Monckeberg Bruner, Cristián",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
58,"Monckeberg Díaz, Nicolás",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
59,"Monsalve Benavides, Manuel",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
60,"Morales Muñoz, Celso",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
61,"Morano Cornejo, Juan Enrique",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
62,"Nogueira Fernández, Claudia",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
63,"Norambuena Farías, Iván",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
64,"Núñez Arancibia, Daniel",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
65,"Núñez Lozano, Marco Antonio",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
66,"Núñez Urrutia, Paulina",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
67,"Ojeda Uribe, Sergio",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
68,"Ortiz Novoa, José Miguel",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
69,"Pacheco Rivas, Clemira",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
70,"Paulsen Kehr, Diego",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
71,"Pérez Arriagada, José",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
72,"Pérez Lahsen, Leopoldo",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
73,"Pilowsky Greene, Jaime",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
74,"Poblete Zapata, Roberto",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
75,"Provoste Campillay, Yasna",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
76,"Rathgeb Schifferli, Jorge",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
77,"Rincón González, Ricardo",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
78,"Robles Pantoja, Alberto",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
79,"Rocafull López, Luis",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
80,"Rubilar Barahona, Karla",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
81,"Sabag Villalobos, Jorge",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
82,"Sabat Fernández, Marcela",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
83,"Saffirio Espinoza, René",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
84,"Saldívar Auger, Raúl",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
85,"Sandoval Plaza, David",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
86,"Santana Tirachini, Alejandro",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
87,"Schilling Rodríguez, Marcelo",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
88,"Sepúlveda Orbenes, Alejandra",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
89,"Silber Romo, Gabriel",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
90,"Silva Méndez, Ernesto",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
91,"Soto Ferrada, Leonardo",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
92,"Squella Ovalle, Arturo",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
93,"Tarud Daccarett, Jorge",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
94,"Teillier Del Valle, Guillermo",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
95,"Torres Jeldes, Víctor",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
96,"Trisotti Martínez, Renzo",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
97,"Turres Figueroa, Marisol",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
98,"Ulloa Aguillón, Jorge",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
99,"Urízar Muñoz, Christian",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
100,"Urrutia Bonilla, Ignacio",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
101,"Urrutia Soto, Osvaldo",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
102,"Vallejo Dowling, Camila",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
103,"Vallespín López, Patricio",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
104,"Van Rysselberghe Herrera, Enrique",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
105,"Venegas Cárdenas, Mario",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
106,"Verdugo Soto, Germán",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
107,"Walker Prieto, Matías",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
108,"Ward Edwards, Felipe",A Favor,4 de jul de 2017 - 13:30,P. Resolución N° 894,"Solicita a S.E. la Presidenta de la República, se sirva...",,,APROBADO,109,0,0,Ver,1.0,2017-07-04 13:30:00,2017-07-04 13:30:00 - P. Resolución N° 894
0,"Aguiló Melo, Sergio",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
1,"Alvarado Ramírez, Miguel Ángel",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
2,"Alvarez Vera, Jenny",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
3,"Alvarez-Salamanca Ramírez, Pedro Pablo",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
4,"Andrade Lara, Osvaldo",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
5,"Arriagada Macaya, Claudio",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
6,"Auth Stewart, Pepe",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
7,"Barros Montero, Ramón",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
8,"Becker Alvear, Germán",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
9,"Bellolio Avaria, Jaime",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
10,"Berger Fett, Bernardo",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
11,"Browne Urrejola, Pedro",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
12,"Campos Jara, Cristián",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
13,"Cariola Oliva, Karol",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
14,"Carmona Soto, Lautaro",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
15,"Carvajal Ambiado, Loreto",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
16,"Castro González, Juan Luis",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
17,"Ceroni Fuentes, Guillermo",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
18,"Chahin Valenzuela, Fuad",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
19,"Cicardini Milla, Daniella",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
20,"Coloma Alamos, Juan Antonio",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
21,"Cornejo González, Aldo",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
22,"De Mussy Hiriart, Felipe",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
23,"Espejo Yaksic, Sergio",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
24,"Espinosa Monardes, Marcos",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
25,"Farcas Guendelman, Daniel",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
26,"Farías Ponce, Ramón",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
27,"Flores García, Iván",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
28,"Fuentes Castillo, Iván",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
29,"Gahona Salazar, Sergio",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
30,"García García, René Manuel",A Favor,4 de jul de 2017 - 13:29,P. Resolución N° 893,Solicita a S.E. la Presidenta de la República tenga...,,,APROBADO,107,0,0,Ver,1.0,2017-07-04 13:29:00,2017-07-04 13:29:00 - P. Resolución N° 893
